"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,48,*",320,"4.00","60.00",80,80,5.33,5.33,2014-11-25
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,88,*",45360,"567.00","8505.00",80,80,5.33,5.33,2014-11-25
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,72,*",16460,"205.00","3075.00",80.29,90,5.35,6,2014-11-25
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,88,*",63625,"784.00","11760.00",81.15,85,5.41,5.67,2014-11-25
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,88,*",2475,"29.00","435.00",85.34,95,5.69,6.33,2014-11-25
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,64,*",27220,"310.00","4650.00",87.81,95,5.85,6.33,2014-11-25
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,56,*",1530,"17.00","255.00",90,90,6,6,2014-11-25
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,64,*",49865,"541.00","8115.00",92.17,95,6.14,6.33,2014-11-25
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,72,*",1395,"15.00","225.00",93,95,6.2,6.33,2014-11-25
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,56,*",62320,"660.00","9900.00",94.42,95,6.29,6.33,2014-11-25
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,48,*",7600,"80.00","1200.00",95,95,6.33,6.33,2014-11-25
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,72,*",6945,"73.00","1095.00",95.14,100,6.34,6.67,2014-11-25
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,48,*",3100,"31.00","465.00",100,100,6.67,6.67,2014-11-25
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,64,*",8400,"84.00","1260.00",100,100,6.67,6.67,2014-11-25
"15KG CARTON TELESCOPIC",15,"NAVEL,CL 2,*,56,*",300,"3.00","45.00",100,100,6.67,6.67,2014-11-25
"6KG POCKET",6,"VALENCIA,CL 2,L,*,*",3035,"257.00","1542.00",11.81,25,1.97,4.17,2014-11-26
"6KG POCKET",6,"VALENCIA,CL 2,XL,*,*",210,"14.00","84.00",15,20,2.5,3.33,2014-11-26
"15KG CARTON OPEN TOP",15,"VALENCIA,CL 1,*,50,*",10780,"243.00","3645.00",44.36,50,2.96,3.33,2014-11-26
"6KG POCKET",6,"VALENCIA,CL 2,M,*,*",13382,"750.00","4500.00",17.84,26,2.97,4.33,2014-11-26
"6KG POCKET",6,"VALENCIA,CL 2,S,*,*",10044,"513.00","3078.00",19.58,20,3.26,3.33,2014-11-26
"6KG POCKET",6,"NAVEL,CL 2,L,*,*",11313,"552.00","3312.00",20.49,25,3.42,4.17,2014-11-26
"15KG CARTON OPEN TOP",15,"VALENCIA,CL 1,*,60,*",15480,"258.00","3870.00",60,60,4,4,2014-11-26
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,105,*",22730,"355.00","5325.00",64.03,70,4.27,4.67,2014-11-26
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,105,*",14380,"213.00","3195.00",67.51,70,4.5,4.67,2014-11-26
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,125,*",140,"2.00","30.00",70,70,4.67,4.67,2014-11-26
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,125,*",70,"1.00","15.00",70,70,4.67,4.67,2014-11-26
"6KG POCKET",6,"MIDKNIGHT,CL 2,L,*,*",28,"1.00","6.00",28,28,4.67,4.67,2014-11-26
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,64,*",27495,"360.00","5400.00",76.38,95,5.09,6.33,2014-11-26
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,88,*",6400,"80.00","1200.00",80,80,5.33,5.33,2014-11-26
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,88,*",152195,"1903.00","28545.00",79.98,85,5.33,5.67,2014-11-26
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,88,*",4335,"51.00","765.00",85,85,5.67,5.67,2014-11-26
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,72,*",42165,"475.00","7125.00",88.77,95,5.92,6.33,2014-11-26
"15KG CARTON OPEN TOP",15,"VALENCIA,CL 1,*,65,*",90,"1.00","15.00",90,90,6,6,2014-11-26
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,56,*",450,"5.00","75.00",90,90,6,6,2014-11-26
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,64,*",6300,"70.00","1050.00",90,90,6,6,2014-11-26
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,72,*",11340,"126.00","1890.00",90,90,6,6,2014-11-26
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,72,*",5120,"54.00","810.00",94.81,95,6.32,6.33,2014-11-26
"6KG POCKET",6,"VALENCIA,CL 2,XL,*,*",806,"53.00","318.00",15.21,20,2.53,3.33,2014-12-01
"6KG POCKET",6,"MIDKNIGHT,CL 2,L,*,*",180,"9.00","54.00",20,20,3.33,3.33,2014-12-01
"6KG POCKET",6,"VALENCIA,CL 2,S,*,*",18136,"825.00","4950.00",21.98,24,3.66,4,2014-12-01
"6KG POCKET",6,"VALENCIA,CL 2,M,*,*",7214,"310.00","1860.00",23.27,24,3.88,4,2014-12-01
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,125,*",8450,"130.00","1950.00",65,65,4.33,4.33,2014-12-01
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,105,*",11465,"173.00","2595.00",66.27,75,4.42,5,2014-12-01
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,125,*",1050,"15.00","225.00",70,70,4.67,4.67,2014-12-01
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,105,*",985,"14.00","210.00",70.36,75,4.69,5,2014-12-01
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,88,*",7020,"88.00","1320.00",79.77,80,5.32,5.33,2014-12-01
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,72,*",32160,"402.00","6030.00",80,80,5.33,5.33,2014-12-01
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,88,*",4610,"55.00","825.00",83.82,85,5.59,5.67,2014-12-01
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,64,*",6895,"81.00","1215.00",85.12,95,5.67,6.33,2014-12-01
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,64,*",24405,"285.00","4275.00",85.63,95,5.71,6.33,2014-12-01
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,56,*",2130,"24.00","360.00",88.75,95,5.92,6.33,2014-12-01
"15KG CARTON OPEN TOP",15,"VALENCIA,CL 1,*,65,*",360,"4.00","60.00",90,90,6,6,2014-12-01
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,72,*",360,"4.00","60.00",90,90,6,6,2014-12-01
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,56,*",820,"9.00","135.00",91.11,95,6.07,6.33,2014-12-01
"6KG POCKET",6,"VALENCIA,CL 2,S,*,*",176,"11.00","66.00",16,16,2.67,2.67,2014-12-02
"15KG CARTON OPEN TOP",15,"VALENCIA,CL 1,*,65,*",400,"8.00","120.00",50,50,3.33,3.33,2014-12-02
"6KG POCKET",6,"VALENCIA,CL 2,L,*,*",25413,"1255.00","7530.00",20.25,26,3.37,4.33,2014-12-02
"6KG POCKET",6,"VALENCIA,CL 2,M,*,*",11266,"495.00","2970.00",22.76,24,3.79,4,2014-12-02
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,125,*",2600,"40.00","600.00",65,65,4.33,4.33,2014-12-02
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,88,*",37815,"563.00","8445.00",67.17,95,4.48,6.33,2014-12-02
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,105,*",27280,"393.00","5895.00",69.41,70,4.63,4.67,2014-12-02
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,105,*",280,"4.00","60.00",70,70,4.67,4.67,2014-12-02
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,88,*",4900,"70.00","1050.00",70,70,4.67,4.67,2014-12-02
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,125,*",4900,"70.00","1050.00",70,70,4.67,4.67,2014-12-02
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,105,*",17580,"249.00","3735.00",70.6,75,4.71,5,2014-12-02
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,88,*",81050,"1048.00","15720.00",77.34,100,5.16,6.67,2014-12-02
"15KG CARTON OPEN TOP",15,"VALENCIA,CL 1,*,70,*",11200,"140.00","2100.00",80,80,5.33,5.33,2014-12-02
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,72,*",12190,"151.00","2265.00",80.73,95,5.38,6.33,2014-12-02
"15KG CARTON OPEN TOP",15,"NAVEL,CL 1,*,55,*",5850,"65.00","975.00",90,90,6,6,2014-12-02
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,40,*",90,"1.00","15.00",90,90,6,6,2014-12-02
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,48,*",1170,"13.00","195.00",90,90,6,6,2014-12-02
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,64,*",6300,"70.00","1050.00",90,90,6,6,2014-12-02
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,56,*",4770,"53.00","795.00",90,90,6,6,2014-12-02
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,40,*",6300,"70.00","1050.00",90,90,6,6,2014-12-02
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,56,*",14400,"160.00","2400.00",90,90,6,6,2014-12-02
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,64,*",8245,"91.00","1365.00",90.6,95,6.04,6.33,2014-12-02
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,48,*",1270,"14.00","210.00",90.71,95,6.05,6.33,2014-12-02
"15KG CARTON OPEN TOP",15,"NAVEL,CL 1,*,60,*",745,"8.00","120.00",93.13,95,6.21,6.33,2014-12-02
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,72,*",7000,"70.00","1050.00",100,100,6.67,6.67,2014-12-02
"6KG POCKET",6,"MIDKNIGHT,CL 2,L,*,*",360,"36.00","216.00",10,10,1.67,1.67,2014-12-03
"6KG POCKET",6,"MIDKNIGHT,CL 2,M,*,*",690,"69.00","414.00",10,10,1.67,1.67,2014-12-03
"6KG POCKET",6,"VALENCIA,CL 2,L,*,*",22400,"1377.00","8262.00",16.27,24,2.71,4,2014-12-03
"2KG POCKET",2,"VALENCIA,CL 1,M,*,*",2700,"450.00","900.00",6,6,3,3,2014-12-03
"6KG POCKET",6,"VALENCIA,CL 2,S,*,*",2700,"135.00","810.00",20,20,3.33,3.33,2014-12-03
"6KG POCKET",6,"NAVEL,CL 2,L,*,*",11850,"510.00","3060.00",23.24,24,3.87,4,2014-12-03
"6KG POCKET",6,"VALENCIA,CL 2,M,*,*",14510,"597.00","3582.00",24.3,26,4.05,4.33,2014-12-03
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,105,*",41790,"643.00","9645.00",64.99,70,4.33,4.67,2014-12-03
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,125,*",13080,"201.00","3015.00",65.07,70,4.34,4.67,2014-12-03
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,125,*",694.35,"10.00","150.00",69.44,70,4.63,4.67,2014-12-03
"15KG CARTON OPEN TOP",15,"VALENCIA,CL 1,*,60,*",3850,"55.00","825.00",70,70,4.67,4.67,2014-12-03
"15KG CARTON OPEN TOP",15,"VALENCIA,CL 1,*,65,*",5950,"85.00","1275.00",70,70,4.67,4.67,2014-12-03
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,105,*",20120,"285.00","4275.00",70.6,75,4.71,5,2014-12-03
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,105,*",830,"11.00","165.00",75.45,80,5.03,5.33,2014-12-03
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,88,*",18440,"242.00","3630.00",76.2,80,5.08,5.33,2014-12-03
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,48,*",5600,"70.00","1050.00",80,80,5.33,5.33,2014-12-03
"15KG CARTON OPEN TOP",15,"NAVEL,CL 1,*,55,*",5330,"65.00","975.00",82,82,5.47,5.47,2014-12-03
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,88,*",4210,"50.00","750.00",84.2,90,5.61,6,2014-12-03
"15KG CARTON OPEN TOP",15,"NAVEL,CL 1,*,60,*",37180,"436.00","6540.00",85.28,100,5.69,6.67,2014-12-03
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,72,*",4155,"48.00","720.00",86.56,90,5.77,6,2014-12-03
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,56,*",10865,"125.00","1875.00",86.92,95,5.79,6.33,2014-12-03
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,64,*",55595,"621.00","9315.00",89.52,95,5.97,6.33,2014-12-03
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,40,*",90,"1.00","15.00",90,90,6,6,2014-12-03
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,48,*",900,"10.00","150.00",90,90,6,6,2014-12-03
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,56,*",7650,"85.00","1275.00",90,90,6,6,2014-12-03
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,64,*",6300,"70.00","1050.00",90,90,6,6,2014-12-03
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,88,*",6300,"70.00","1050.00",90,90,6,6,2014-12-03
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,64,*",35730,"397.00","5955.00",90,90,6,6,2014-12-03
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,48,*",9735,"108.00","1620.00",90.14,95,6.01,6.33,2014-12-03
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,72,*",8000,"87.00","1305.00",91.95,100,6.13,6.67,2014-12-03
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,72,*",10075,"109.00","1635.00",92.43,95,6.16,6.33,2014-12-03
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,56,*",25010,"269.00","4035.00",92.97,95,6.2,6.33,2014-12-03
"6KG POCKET",6,"NAVEL,CL 2,L,*,*",303,"45.00","270.00",6.73,15,1.12,2.5,2014-12-06
"6KG POCKET",6,"VALENCIA,CL 2,S,*,*",335,"16.00","96.00",20.94,25,3.49,4.17,2014-12-06
"10KG JUMBLE CARTON",10,"VALENCIA,CL 2,L,*,*",800,"20.00","200.00",40,40,4,4,2014-12-06
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,56,*",540,"9.00","135.00",60,60,4,4,2014-12-06
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,72,*",5520,"92.00","1380.00",60,60,4,4,2014-12-06
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,105,*",1880,"31.00","465.00",60.65,70,4.04,4.67,2014-12-06
"6KG POCKET",6,"VALENCIA,CL 2,M,*,*",25481,"1026.00","6156.00",24.84,26,4.14,4.33,2014-12-06
"6KG POCKET",6,"VALENCIA,CL 2,L,*,*",65199,"2522.00","15132.00",25.85,28,4.31,4.67,2014-12-06
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,125,*",5355,"82.00","1230.00",65.3,90,4.35,6,2014-12-06
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,125,*",6920,"102.00","1530.00",67.84,70,4.52,4.67,2014-12-06
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,105,*",5600,"80.00","1200.00",70,70,4.67,4.67,2014-12-06
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,105,*",10500,"150.00","2250.00",70,70,4.67,4.67,2014-12-06
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,88,*",24365,"317.00","4755.00",76.86,90,5.12,6,2014-12-06
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,88,*",107930,"1398.00","20970.00",77.2,90,5.15,6,2014-12-06
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,64,*",240,"3.00","45.00",80,80,5.33,5.33,2014-12-06
"15KG CARTON OPEN TOP",15,"NAVEL,CL 1,*,65,*",8920,"110.00","1650.00",81.09,90,5.41,6,2014-12-06
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,72,*",43130,"516.00","7740.00",83.59,85,5.57,5.67,2014-12-06
"15KG CARTON OPEN TOP",15,"NAVEL,CL 1,*,60,*",4980,"57.00","855.00",87.37,90,5.82,6,2014-12-06
"10KG JUMBLE CARTON",10,"VALENCIA,CL 2,M,*,*",840,"14.00","140.00",60,60,6,6,2014-12-06
"15KG CARTON TELESCOPIC",15,"CARA CARA NAVEL,CL 1,*,56,*",2700,"30.00","450.00",90,90,6,6,2014-12-06
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,40,*",180,"2.00","30.00",90,90,6,6,2014-12-06
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,56,*",2700,"30.00","450.00",90,90,6,6,2014-12-06
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,64,*",3510,"39.00","585.00",90,90,6,6,2014-12-06
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,48,*",900,"10.00","150.00",90,90,6,6,2014-12-06
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,64,*",1800,"20.00","300.00",90,90,6,6,2014-12-06
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,56,*",995,"11.00","165.00",90.45,95,6.03,6.33,2014-12-06
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,48,*",2595,"28.00","420.00",92.68,100,6.18,6.67,2014-12-06
"6KG POCKET",6,"VALENCIA,CL 2,S,*,*",105,"6.00","36.00",17.5,20,2.92,3.33,2014-12-09
"2KG POCKET",2,"VALENCIA,CL 1,M,*,*",1850,"310.00","620.00",5.97,6,2.98,3,2014-12-09
"6KG POCKET",6,"NAVEL,CL 2,L,*,*",40,"2.00","12.00",20,20,3.33,3.33,2014-12-09
"6KG POCKET",6,"VALENCIA,CL 2,M,*,*",420,"21.00","126.00",20,20,3.33,3.33,2014-12-09
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,56,*",3540,"59.00","885.00",60,60,4,4,2014-12-09
"6KG POCKET",6,"VALENCIA,CL 2,L,*,*",2688,"112.00","672.00",24,24,4,4,2014-12-09
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,105,*",4350,"67.00","1005.00",64.93,70,4.33,4.67,2014-12-09
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,88,*",10510,"158.00","2370.00",66.52,80,4.43,5.33,2014-12-09
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,105,*",32900,"470.00","7050.00",70,70,4.67,4.67,2014-12-09
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,125,*",8400,"120.00","1800.00",70,70,4.67,4.67,2014-12-09
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,72,*",49520,"675.00","10125.00",73.36,90,4.89,6,2014-12-09
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,105,*",525,"7.00","105.00",75,75,5,5,2014-12-09
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,88,*",11285,"141.00","2115.00",80.04,85,5.34,5.67,2014-12-09
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,64,*",15520,"187.00","2805.00",82.99,90,5.53,6,2014-12-09
"15KG CARTON OPEN TOP",15,"NAVEL,CL 1,*,60,*",90,"1.00","15.00",90,90,6,6,2014-12-09
"15KG CARTON OPEN TOP",15,"NAVEL,CL 1,*,65,*",6210,"69.00","1035.00",90,90,6,6,2014-12-09
"15KG CARTON TELESCOPIC",15,"CARA CARA NAVEL,CL 1,*,56,*",3870,"43.00","645.00",90,90,6,6,2014-12-09
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,56,*",4500,"50.00","750.00",90,90,6,6,2014-12-09
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,64,*",90,"1.00","15.00",90,90,6,6,2014-12-09
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,48,*",7200,"80.00","1200.00",90,90,6,6,2014-12-09
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,56,*",16650,"185.00","2775.00",90,90,6,6,2014-12-09
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,72,*",1080,"12.00","180.00",90,90,6,6,2014-12-09
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,72,*",1450,"16.00","240.00",90.63,100,6.04,6.67,2014-12-09
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,48,*",1000,"10.00","150.00",100,100,6.67,6.67,2014-12-09
"6KG POCKET",6,"VALENCIA,CL 2,S,*,*",2016,"112.00","672.00",18,18,3,3,2014-12-10
"6KG POCKET",6,"NAVEL,CL 2,L,*,*",31318,"1431.00","8586.00",21.89,28,3.65,4.67,2014-12-10
"6KG POCKET",6,"VALENCIA,CL 2,M,*,*",11948,"468.00","2808.00",25.53,26,4.25,4.33,2014-12-10
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,125,*",5560,"81.00","1215.00",68.64,70,4.58,4.67,2014-12-10
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,105,*",7910,"113.00","1695.00",70,70,4.67,4.67,2014-12-10
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,105,*",40472,"575.00","8625.00",70.39,88,4.69,5.87,2014-12-10
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,88,*",98838,"1289.00","19335.00",76.68,90,5.11,6,2014-12-10
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,88,*",33650,"430.00","6450.00",78.26,80,5.22,5.33,2014-12-10
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,72,*",17600,"223.00","3345.00",78.92,95,5.26,6.33,2014-12-10
"15KG CARTON TELESCOPIC",15,"CARA CARA NAVEL,CL 1,*,105,*",160,"2.00","30.00",80,80,5.33,5.33,2014-12-10
"2KG POCKET",2,"VALENCIA,CL 1,M,*,*",2040,"180.00","360.00",11.33,55,5.67,27.5,2014-12-10
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,72,*",1380,"16.00","240.00",86.25,100,5.75,6.67,2014-12-10
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,72,*",2050,"23.00","345.00",89.13,100,5.94,6.67,2014-12-10
"15KG CARTON TELESCOPIC",15,"DELTA SEEDLESS,CL 1,*,64,*",90,"1.00","15.00",90,90,6,6,2014-12-10
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,40,*",12600,"140.00","2100.00",90,90,6,6,2014-12-10
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,48,*",12870,"143.00","2145.00",90,90,6,6,2014-12-10
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,56,*",6210,"69.00","1035.00",90,90,6,6,2014-12-10
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,64,*",11160,"124.00","1860.00",90,90,6,6,2014-12-10
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,64,*",14400,"160.00","2400.00",90,90,6,6,2014-12-10
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,64,*",3960,"44.00","660.00",90,90,6,6,2014-12-10
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,48,*",28250,"310.00","4650.00",91.13,95,6.08,6.33,2014-12-10
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,48,*",13850,"150.00","2250.00",92.33,95,6.16,6.33,2014-12-10
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,56,*",8400,"90.00","1350.00",93.33,95,6.22,6.33,2014-12-10
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,56,*",190,"2.00","30.00",95,95,6.33,6.33,2014-12-10
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,125,*",200,"2.00","30.00",100,100,6.67,6.67,2014-12-10
"1.5KG POCKET",1.5,"NAVEL,CL 1,L,*,*",5120,"64.00","96.00",80,80,53.33,53.33,2014-12-10
"6KG POCKET",6,"VALENCIA,CL 2,S,*,*",2016,"112.00","672.00",18,18,3,3,2014-12-11
"6KG POCKET",6,"NAVEL,CL 2,L,*,*",31318,"1431.00","8586.00",21.89,28,3.65,4.67,2014-12-11
"6KG POCKET",6,"VALENCIA,CL 2,M,*,*",11948,"468.00","2808.00",25.53,26,4.25,4.33,2014-12-11
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,125,*",5560,"81.00","1215.00",68.64,70,4.58,4.67,2014-12-11
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,105,*",7910,"113.00","1695.00",70,70,4.67,4.67,2014-12-11
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,105,*",40472,"575.00","8625.00",70.39,88,4.69,5.87,2014-12-11
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,88,*",98838,"1289.00","19335.00",76.68,90,5.11,6,2014-12-11
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,88,*",33650,"430.00","6450.00",78.26,80,5.22,5.33,2014-12-11
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,72,*",17600,"223.00","3345.00",78.92,95,5.26,6.33,2014-12-11
"15KG CARTON TELESCOPIC",15,"CARA CARA NAVEL,CL 1,*,105,*",160,"2.00","30.00",80,80,5.33,5.33,2014-12-11
"2KG POCKET",2,"VALENCIA,CL 1,M,*,*",2040,"180.00","360.00",11.33,55,5.67,27.5,2014-12-11
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,72,*",1380,"16.00","240.00",86.25,100,5.75,6.67,2014-12-11
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,72,*",2050,"23.00","345.00",89.13,100,5.94,6.67,2014-12-11
"15KG CARTON TELESCOPIC",15,"DELTA SEEDLESS,CL 1,*,64,*",90,"1.00","15.00",90,90,6,6,2014-12-11
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,40,*",12600,"140.00","2100.00",90,90,6,6,2014-12-11
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,48,*",12870,"143.00","2145.00",90,90,6,6,2014-12-11
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,56,*",6210,"69.00","1035.00",90,90,6,6,2014-12-11
