"UnitMass","ProductName","tvaluesold","tquantitysold","tkgsold","avgprice","highestprice","date"
"18.50KG CARTON","FUJI,CL 1,*,70,*",230,"1.00","18.50",230,230,2014-12-01
"18.50KG CARTON","GRANNY SMITH,CL 1,*,135,*",180,"1.00","18.50",180,180,2014-12-01
"18.50KG CARTON","STARKING,CL 1,*,100,*",2000,"10.00","185.00",200,200,2014-12-01
"18.50KG CARTON","CRIPPS RED,CL 1,*,110,*",21280,"112.00","2072.00",190,190,2014-12-01
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,90,*",2570,"13.00","240.50",197.69,230,2014-12-01
"18.50KG CARTON","GRANNY SMITH,CL 1,*,70,*",2810,"14.00","259.00",200.71,210,2014-12-01
"18.50KG CARTON","GRANNY SMITH,CL 1,*,80,*",2810,"14.00","259.00",200.71,220,2014-12-01
"18.50KG CARTON","STARKING,CL 1,*,180,*",1400,"14.00","259.00",100,100,2014-12-01
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,100,*",26820,"149.00","2756.50",180,230,2014-12-01
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,135,*",25760,"152.00","2812.00",169.47,180,2014-12-01
"18.50KG CARTON","TOPRED,CL 1,*,80,*",32325,"156.00","2886.00",207.21,260,2014-12-01
"18.50KG CARTON","BRAEBURN,CL 1,*,100,*",3040,"17.00","314.50",178.82,200,2014-12-01
"18.50KG CARTON","CRIPPS PINK,CL 1,*,110,*",2820,"18.00","333.00",156.67,180,2014-12-01
"18.50KG CARTON","TOPRED,CL 1,*,198,*",480,"2.00","37.00",240,240,2014-12-01
"18.50KG CARTON","GRANNY SMITH,CL 1,*,100,*",3810,"20.00","370.00",190.5,220,2014-12-01
"18.50KG CARTON","GRANNY SMITH,CL 1,*,110,*",38910,"201.00","3718.50",193.58,210,2014-12-01
"18.50KG CARTON","TOPRED,CL 1,*,110,*",5000,"23.00","425.50",217.39,220,2014-12-01
"18.50KG CARTON","GRANNY SMITH,CL 1,*,120,*",4360,"24.00","444.00",181.67,190,2014-12-01
"18.50KG CARTON","STARKING,CL 1,*,135,*",4425,"24.00","444.00",184.38,190,2014-12-01
"18.50KG CARTON","STARKING,CL 1,*,70,*",2940,"24.00","444.00",122.5,220,2014-12-01
"18.50KG CARTON","GRANNY SMITH,CL 1,*,90,*",4700,"25.00","462.50",188,220,2014-12-01
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,120,*",44600,"275.00","5087.50",162.18,190,2014-12-01
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,80,*",6470,"29.00","536.50",223.1,240,2014-12-01
"18.50KG CARTON","CRIPPS RED,CL 1,*,90,*",210,"3.00","55.50",70,70,2014-12-01
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,70,*",840,"4.00","74.00",210,210,2014-12-01
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,150,*",4500,"41.00","758.50",109.76,160,2014-12-01
"18.50KG CARTON","STARKING,CL 1,*,80,*",8595,"47.00","869.50",182.87,215,2014-12-01
"18.50KG CARTON","CRIPPS PINK,CL 1,*,135,*",10780,"49.00","906.50",220,220,2014-12-01
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,165,*",4900,"49.00","906.50",100,100,2014-12-01
"18.50KG CARTON","STARKING,CL 1,*,120,*",8330,"49.00","906.50",170,170,2014-12-01
"18.50KG CARTON","STARKING,CL 1,*,90,*",10680,"49.00","906.50",217.96,220,2014-12-01
"18.50KG CARTON","FUJI,CL 1,*,80,*",1060,"5.00","92.50",212,220,2014-12-01
"18.50KG CARTON","GRANNY SMITH,CL 1,*,150,*",700,"5.00","92.50",140,140,2014-12-01
"18.50KG CARTON","TOPRED,CL 1,*,60,*",1100,"5.00","92.50",220,220,2014-12-01
"18.50KG CARTON","TOPRED,CL 1,*,135,*",10800,"54.00","999.00",200,200,2014-12-01
"18.50KG CARTON","TOPRED,CL 1,*,90,*",1460,"6.00","111.00",243.33,250,2014-12-01
"18.50KG CARTON","STARKING,CL 1,*,110,*",700,"7.00","129.50",100,100,2014-12-01
"18.50KG CARTON","TOPRED,CL 1,*,70,*",8060,"76.00","1406.00",106.05,220,2014-12-01
"18.50KG CARTON","CRIPPS RED,CL 1,*,120,*",1800,"9.00","166.50",200,200,2014-12-01
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,110,*",19010,"92.00","1702.00",206.63,230,2014-12-01
"18.50KG CARTON","FUJI,CL 1,*,90,*",200,"1.00","18.50",200,200,2014-12-02
"18.50KG CARTON","GRANNY SMITH,CL 1,*,135,*",170,"1.00","18.50",170,170,2014-12-02
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,165,*",1100,"10.00","185.00",110,110,2014-12-02
"18.50KG CARTON","TOPRED,CL 1,*,80,*",25980,"109.00","2016.50",238.35,240,2014-12-02
"18.50KG CARTON","GRANNY SMITH,CL 1,*,165,*",3360,"112.00","2072.00",30,30,2014-12-02
"18.50KG CARTON","TOPRED,CL 1,*,110,*",26570,"129.00","2386.50",205.97,220,2014-12-02
"18.50KG CARTON","STARKING,CL 1,*,100,*",26400,"135.00","2497.50",195.56,250,2014-12-02
"18.50KG CARTON","STARKING,CL 1,*,80,*",3250,"16.00","296.00",203.13,230,2014-12-02
"18.50KG CARTON","STARKING,CL 1,*,110,*",31290,"161.00","2978.50",194.35,220,2014-12-02
"18.50KG CARTON","STARKING,CL 1,*,120,*",29860,"163.00","3015.50",183.19,220,2014-12-02
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,80,*",3810,"19.00","351.50",200.53,240,2014-12-02
"18.50KG CARTON","CRIPPS PINK,CL 1,*,120,*",48020,"196.00","3626.00",245,245,2014-12-02
"18.50KG CARTON","STARKING,CL 1,*,90,*",40950,"198.00","3663.00",206.82,240,2014-12-02
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,135,*",41020,"248.00","4588.00",165.4,180,2014-12-02
"18.50KG CARTON","TOPRED,CL 1,*,100,*",5270,"25.00","462.50",210.8,230,2014-12-02
"18.50KG CARTON","CRIPPS PINK,CL 1,*,110,*",61250,"250.00","4625.00",245,245,2014-12-02
"18.50KG CARTON","CRIPPS PINK,CL 1,*,100,*",67945,"289.00","5346.50",235.1,245,2014-12-02
"18.50KG CARTON","GRANNY SMITH,CL 1,*,120,*",570,"3.00","55.50",190,190,2014-12-02
"18.50KG CARTON","GRANNY SMITH,CL 1,*,150,*",4200,"30.00","555.00",140,140,2014-12-02
"18.50KG CARTON","GRANNY SMITH,CL 1,*,100,*",6810,"33.00","610.50",206.36,220,2014-12-02
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,120,*",71800,"411.00","7603.50",174.7,200,2014-12-02
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,150,*",6300,"45.00","832.50",140,140,2014-12-02
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,70,*",2915,"47.00","869.50",62.02,220,2014-12-02
"18.50KG CARTON","GRANNY SMITH,CL 1,*,70,*",1040,"5.00","92.50",208,220,2014-12-02
"18.50KG CARTON","GRANNY SMITH,CL 1,*,80,*",1110,"5.00","92.50",222,230,2014-12-02
"18.50KG CARTON","TOPRED,CL 1,*,90,*",1210,"5.00","92.50",242,250,2014-12-02
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,110,*",11570,"56.00","1036.00",206.61,220,2014-12-02
"18.50KG CARTON","TOPRED,CL 1,*,70,*",8500,"58.00","1073.00",146.55,240,2014-12-02
"18.50KG CARTON","STARKING,CL 1,*,70,*",480,"6.00","111.00",80,80,2014-12-02
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,100,*",11000,"68.00","1258.00",161.76,220,2014-12-02
"18.50KG CARTON","CRIPPS PINK,CL 1,*,150,*",11580,"71.00","1313.50",163.1,180,2014-12-02
"18.50KG CARTON","GRANNY SMITH,CL 1,*,90,*",15560,"71.00","1313.50",219.15,220,2014-12-02
"18.50KG CARTON","STARKING,CL 1,*,135,*",14910,"71.00","1313.50",210,210,2014-12-02
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,90,*",17820,"77.00","1424.50",231.43,250,2014-12-02
"18.50KG CARTON","FUJI,CL 1,*,80,*",1740,"8.00","148.00",217.5,220,2014-12-02
"18.50KG CARTON","CRIPPS PINK,CL 1,*,135,*",22320,"93.00","1720.50",240,240,2014-12-02
"18.50KG CARTON","BRAEBURN,CL 1,*,150,*",100,"1.00","18.50",100,100,2014-12-03
"18.50KG CARTON","STARKING,CL 1,*,100,*",2360,"10.00","185.00",236,250,2014-12-03
"18.50KG CARTON","TOPRED,CL 1,*,60,*",2200,"10.00","185.00",220,220,2014-12-03
"18.50KG CARTON","STARKING,CL 1,*,80,*",21380,"104.00","1924.00",205.58,240,2014-12-03
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,165,*",11700,"106.00","1961.00",110.38,120,2014-12-03
"18.50KG CARTON","CRIPPS PINK,CL 1,*,120,*",22050,"107.00","1979.50",206.07,245,2014-12-03
"18.50KG CARTON","GRANNY SMITH,CL 1,*,90,*",22470,"115.00","2127.50",195.39,230,2014-12-03
"18.50KG CARTON","GRANNY SMITH,CL 1,*,70,*",1720,"12.00","222.00",143.33,220,2014-12-03
"18.50KG CARTON","TOPRED,CL 1,*,100,*",2640,"12.00","222.00",220,240,2014-12-03
"18.50KG CARTON","TOPRED,CL 1,*,70,*",3150,"14.00","259.00",225,240,2014-12-03
"18.50KG CARTON","CRIPPS RED,CL 1,*,135,*",33830,"142.00","2627.00",238.24,260,2014-12-03
"18.50KG CARTON","FUJI,CL 1,*,80,*",29400,"147.00","2719.50",200,200,2014-12-03
"18.50KG CARTON","SUNDOWNER,CL 1,*,100,*",2400,"15.00","277.50",160,160,2014-12-03
"18.50KG CARTON","STARKING,CL 1,*,90,*",37170,"163.00","3015.50",228.04,240,2014-12-03
"18.50KG CARTON","GRANNY SMITH,CL 1,*,110,*",30220,"166.00","3071.00",182.05,200,2014-12-03
"18.50KG CARTON","TOPRED,CL 1,*,110,*",3670,"17.00","314.50",215.88,220,2014-12-03
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,110,*",32480,"180.00","3330.00",180.44,220,2014-12-03
"18.50KG CARTON","CRIPPS RED,CL 1,*,216,*",15680,"196.00","3626.00",80,80,2014-12-03
"18.50KG CARTON","BRAEBURN,CL 1,*,110,*",200,"2.00","37.00",100,100,2014-12-03
"18.50KG CARTON","CRIPPS PINK,CL 1,*,110,*",400,"2.00","37.00",200,200,2014-12-03
"18.50KG CARTON","CRIPPS PINK,CL 1,*,90,*",440,"2.00","37.00",220,220,2014-12-03
"18.50KG CARTON","CRIPPS RED,CL 1,*,90,*",440,"2.00","37.00",220,220,2014-12-03
"18.50KG CARTON","TOPRED,CL 1,*,80,*",49485,"236.00","4366.00",209.68,250,2014-12-03
"18.50KG CARTON","CRIPPS PINK,CL 1,*,100,*",2240,"28.00","518.00",80,80,2014-12-03
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,198,*",400,"3.00","55.50",133.33,140,2014-12-03
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,80,*",6855,"30.00","555.00",228.5,250,2014-12-03
"18.50KG CARTON","GRANNY SMITH,CL 1,*,120,*",5750,"32.00","592.00",179.69,180,2014-12-03
"18.50KG CARTON","STARKING,CL 1,*,120,*",6600,"33.00","610.50",200,200,2014-12-03
"18.50KG CARTON","GRANNY SMITH,CL 1,*,100,*",6340,"36.00","666.00",176.11,220,2014-12-03
"18.50KG CARTON","BRAEBURN,CL 1,*,90,*",500,"4.00","74.00",125,200,2014-12-03
"18.50KG CARTON","TOPRED,CL 1,*,90,*",8870,"40.00","740.00",221.75,240,2014-12-03
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,135,*",68420,"414.00","7659.00",165.27,180,2014-12-03
"18.50KG CARTON","GRANNY SMITH,CL 1,*,80,*",8230,"46.00","851.00",178.91,220,2014-12-03
"18.50KG CARTON","FUJI,CL 1,*,90,*",9590,"48.00","888.00",199.79,220,2014-12-03
"18.50KG CARTON","STARKING,CL 1,*,110,*",11880,"52.00","962.00",228.46,240,2014-12-03
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,120,*",95420,"546.00","10101.00",174.76,220,2014-12-03
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,100,*",11170,"56.00","1036.00",199.46,230,2014-12-03
"18.50KG CARTON","GRANNY SMITH,CL 1,*,150,*",7840,"56.00","1036.00",140,140,2014-12-03
"18.50KG CARTON","GRANNY SMITH,CL 1,*,165,*",7840,"56.00","1036.00",140,140,2014-12-03
"18.50KG CARTON","STARKING,CL 1,*,70,*",9200,"56.00","1036.00",164.29,240,2014-12-03
"18.50KG CARTON","CRIPPS RED,CL 1,*,180,*",960,"6.00","111.00",160,160,2014-12-03
"18.50KG CARTON","STARKING,CL 1,*,135,*",15200,"76.00","1406.00",200,200,2014-12-03
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,90,*",21370,"93.00","1720.50",229.78,240,2014-12-03
"18.50KG CARTON","TOPRED,CL 1,*,120,*",210,"1.00","18.50",210,210,2014-12-06
"18.50KG CARTON","CRIPPS PINK,CL 1,*,165,*",1600,"10.00","185.00",160,160,2014-12-06
"18.50KG CARTON","GRANNY SMITH,CL 1,*,135,*",1800,"10.00","185.00",180,180,2014-12-06
"18.50KG CARTON","STARKING,CL 1,*,135,*",2000,"11.00","203.50",181.82,200,2014-12-06
"18.50KG CARTON","CRIPPS PINK,CL 1,*,135,*",22500,"125.00","2312.50",180,180,2014-12-06
"18.50KG CARTON","TOPRED,CL 1,*,100,*",28070,"145.00","2682.50",193.59,240,2014-12-06
"18.50KG CARTON","STARKING,CL 1,*,100,*",28910,"147.00","2719.50",196.67,200,2014-12-06
"18.50KG CARTON","GRANNY SMITH,CL 1,*,110,*",25070,"149.00","2756.50",168.26,190,2014-12-06
"18.50KG CARTON","CRIPPS PINK,CL 1,*,120,*",34760,"159.00","2941.50",218.62,240,2014-12-06
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,110,*",31050,"159.00","2941.50",195.28,210,2014-12-06
"18.50KG CARTON","CRIPPS PINK,CL 1,*,100,*",1760,"17.00","314.50",103.53,160,2014-12-06
"18.50KG CARTON","STARKING,CL 1,*,90,*",40940,"179.00","3311.50",228.72,240,2014-12-06
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,180,*",2160,"18.00","333.00",120,120,2014-12-06
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,216,*",2160,"18.00","333.00",120,120,2014-12-06
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,135,*",30600,"180.00","3330.00",170,180,2014-12-06
"18.50KG CARTON","FUJI,CL 1,*,80,*",3980,"19.00","351.50",209.47,240,2014-12-06
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,90,*",4170,"19.00","351.50",219.47,240,2014-12-06
"18.50KG CARTON","CRIPPS RED,CL 1,*,90,*",400,"2.00","37.00",200,200,2014-12-06
"18.50KG CARTON","GRANNY SMITH,CL 1,*,70,*",420,"2.00","37.00",210,220,2014-12-06
"18.50KG CARTON","STARKING,CL 1,*,70,*",460,"2.00","37.00",230,230,2014-12-06
"18.50KG CARTON","SUNDOWNER,CL 1,*,100,*",300,"2.00","37.00",150,150,2014-12-06
"18.50KG CARTON","GRANNY SMITH,CL 1,*,80,*",3860,"21.00","388.50",183.81,220,2014-12-06
"18.50KG CARTON","TOPRED,CL 1,*,80,*",4820,"22.00","407.00",219.09,250,2014-12-06
"18.50KG CARTON","CRIPPS RED,CL 1,*,135,*",5520,"23.00","425.50",240,240,2014-12-06
"18.50KG CARTON","CRIPPS PINK,CL 1,*,150,*",3500,"25.00","462.50",140,140,2014-12-06
"18.50KG CARTON","GRANNY SMITH,CL 1,*,100,*",4170,"25.00","462.50",166.8,210,2014-12-06
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,120,*",45510,"258.00","4773.00",176.4,190,2014-12-06
"18.50KG CARTON","STARKING,CL 1,*,80,*",5780,"26.00","481.00",222.31,240,2014-12-06
"18.50KG CARTON","GALA,CL 1,*,120,*",120,"3.00","55.50",40,40,2014-12-06
"18.50KG CARTON","GRANNY SMITH,CL 1,*,120,*",7740,"43.00","795.50",180,180,2014-12-06
"18.50KG CARTON","STARKING,CL 1,*,110,*",1320,"6.00","111.00",220,220,2014-12-06
"18.50KG CARTON","TOPRED,CL 1,*,90,*",6870,"65.00","1202.50",105.69,240,2014-12-06
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,100,*",11710,"69.00","1276.50",169.71,230,2014-12-06
"18.50KG CARTON","STARKING,CL 1,*,120,*",14900,"78.00","1443.00",191.03,210,2014-12-06
"18.50KG CARTON","TOPRED,CL 1,*,60,*",1760,"8.00","148.00",220,220,2014-12-06
"18.50KG CARTON","TOPRED,CL 1,*,70,*",1820,"8.00","148.00",227.5,240,2014-12-06
"18.50KG CARTON","GRANNY SMITH,CL 1,*,90,*",15320,"85.00","1572.50",180.24,220,2014-12-06
"18.50KG CARTON","CRIPPS PINK,CL 1,*,110,*",1530,"9.00","166.50",170,170,2014-12-06
"18.50KG CARTON","CRIPPS PINK,CL 1,*,90,*",21560,"98.00","1813.00",220,220,2014-12-06
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,80,*",18720,"98.00","1813.00",191.02,240,2014-12-06
"18.50KG CARTON","GRANNY SMITH,CL 1,*,80,*",2340,"11.00","203.50",212.73,220,2014-12-09
"18.50KG CARTON","STARKING,CL 1,*,198,*",2040,"12.00","222.00",170,170,2014-12-09
"18.50KG CARTON","CRIPPS PINK,CL 1,*,90,*",36015,"147.00","2719.50",245,245,2014-12-09
"18.50KG CARTON","GRANNY SMITH,CL 1,*,90,*",13880,"148.00","2738.00",93.78,220,2014-12-09
"18.50KG CARTON","TOPRED,CL 1,*,90,*",33260,"150.00","2775.00",221.73,240,2014-12-09
"18.50KG CARTON","FUJI,CL 1,*,80,*",3700,"18.00","333.00",205.56,240,2014-12-09
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,100,*",33770,"207.00","3829.50",163.14,230,2014-12-09
"18.50KG CARTON","GRANNY SMITH,CL 1,*,110,*",2100,"21.00","388.50",100,210,2014-12-09
"18.50KG CARTON","CRIPPS PINK,CL 1,*,135,*",37980,"211.00","3903.50",180,180,2014-12-09
"18.50KG CARTON","TOPRED,CL 1,*,70,*",4950,"23.00","425.50",215.22,240,2014-12-09
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,90,*",43140,"235.00","4347.50",183.57,240,2014-12-09
"18.50KG CARTON","CRIPPS PINK,CL 1,*,100,*",60025,"245.00","4532.50",245,245,2014-12-09
"18.50KG CARTON","CRIPPS RED,CL 1,*,90,*",735,"3.00","55.50",245,245,2014-12-09
"18.50KG CARTON","STARKING,CL 1,*,100,*",61760,"322.00","5957.00",191.8,230,2014-12-09
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,120,*",57640,"332.00","6142.00",173.61,190,2014-12-09
"18.50KG CARTON","STARKING,CL 1,*,90,*",55470,"344.00","6364.00",161.25,220,2014-12-09
"18.50KG CARTON","CRIPPS PINK,CL 1,*,120,*",83760,"361.00","6678.50",232.02,240,2014-12-09
"18.50KG CARTON","STARKING,CL 1,*,70,*",810,"4.00","74.00",202.5,210,2014-12-09
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,150,*",4292,"40.00","740.00",107.3,108,2014-12-09
"18.50KG CARTON","STARKING,CL 1,*,135,*",7920,"44.00","814.00",180,180,2014-12-09
"18.50KG CARTON","STARKING,CL 1,*,80,*",8030,"46.00","851.00",174.57,240,2014-12-09
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,135,*",8600,"48.00","888.00",179.17,180,2014-12-09
"18.50KG CARTON","TOPRED,CL 1,*,135,*",1050,"5.00","92.50",210,210,2014-12-09
"18.50KG CARTON","CRIPPS PINK,CL 1,*,110,*",131565,"539.00","9971.50",244.09,245,2014-12-09
"18.50KG CARTON","GRANNY SMITH,CL 1,*,135,*",10080,"56.00","1036.00",180,180,2014-12-09
"18.50KG CARTON","STARKING,CL 1,*,110,*",1320,"6.00","111.00",220,220,2014-12-09
"18.50KG CARTON","GRANNY SMITH,CL 1,*,120,*",11310,"63.00","1165.50",179.52,190,2014-12-09
"18.50KG CARTON","GRANNY SMITH,CL 1,*,100,*",8550,"68.00","1258.00",125.74,210,2014-12-09
"18.50KG CARTON","TOPRED,CL 1,*,80,*",10540,"71.00","1313.50",148.45,250,2014-12-09
"18.50KG CARTON","TOPRED,CL 1,*,100,*",14990,"87.00","1609.50",172.3,240,2014-12-09
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,80,*",1690,"9.00","166.50",187.78,240,2014-12-09
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,110,*",12740,"96.00","1776.00",132.71,210,2014-12-09
"18.50KG CARTON","TOPRED,CL 1,*,120,*",215,"1.00","18.50",215,215,2014-12-10
"18.50KG CARTON","GRANNY SMITH,CL 1,*,120,*",19270,"107.00","1979.50",180.09,190,2014-12-10
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,100,*",2320,"12.00","222.00",193.33,230,2014-12-10
"18.50KG CARTON","GRANNY SMITH,CL 1,*,110,*",22910,"123.00","2275.50",186.26,200,2014-12-10
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,135,*",25680,"143.00","2645.50",179.58,180,2014-12-10
"18.50KG CARTON","TOPRED,CL 1,*,70,*",1780,"16.00","296.00",111.25,240,2014-12-10
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,70,*",3740,"17.00","314.50",220,220,2014-12-10
"18.50KG CARTON","GRANNY SMITH,CL 1,*,90,*",30030,"172.00","3182.00",174.59,220,2014-12-10
"18.50KG CARTON","GRANNY SMITH,CL 1,*,100,*",27490,"173.00","3200.50",158.9,220,2014-12-10
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,90,*",33880,"177.00","3274.50",191.41,240,2014-12-10
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,110,*",37070,"191.00","3533.50",194.08,210,2014-12-10
"18.50KG CARTON","CRIPPS PINK,CL 1,*,110,*",47575,"197.00","3644.50",241.5,245,2014-12-10
"18.50KG CARTON","STARKING,CL 1,*,70,*",480,"2.00","37.00",240,240,2014-12-10
"18.50KG CARTON","TOPRED,CL 1,*,60,*",440,"2.00","37.00",220,220,2014-12-10
"18.50KG CARTON","STARKING,CL 1,*,110,*",4620,"21.00","388.50",220,220,2014-12-10
"18.50KG CARTON","TOPRED,CL 1,*,100,*",39710,"223.00","4125.50",178.07,230,2014-12-10
"18.50KG CARTON","GRANNY SMITH,CL 1,*,80,*",1790,"24.00","444.00",74.58,180,2014-12-10
"18.50KG CARTON","GRANNY SMITH,CL 1,*,135,*",5040,"28.00","518.00",180,180,2014-12-10
"18.50KG CARTON","STARKING,CL 1,*,80,*",6670,"31.00","573.50",215.16,230,2014-12-10
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,80,*",6860,"32.00","592.00",214.38,240,2014-12-10
"18.50KG CARTON","TOPRED,CL 1,*,80,*",7460,"32.00","592.00",233.13,250,2014-12-10
"18.50KG CARTON","CRIPPS PINK,CL 1,*,120,*",77900,"326.00","6031.00",238.96,240,2014-12-10
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,216,*",480,"4.00","74.00",120,120,2014-12-10
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,120,*",75960,"439.00","8121.50",173.03,190,2014-12-10
"18.50KG CARTON","CRIPPS PINK,CL 1,*,90,*",12005,"49.00","906.50",245,245,2014-12-10
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,150,*",8670,"51.00","943.50",170,170,2014-12-10
"18.50KG CARTON","CRIPPS PINK,CL 1,*,100,*",12100,"52.00","962.00",232.69,240,2014-12-10
"18.50KG CARTON","STARKING,CL 1,*,90,*",8960,"55.00","1017.50",162.91,220,2014-12-10
"18.50KG CARTON","CRIPPS RED,CL 1,*,150,*",13440,"56.00","1036.00",240,240,2014-12-10
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,198,*",720,"6.00","111.00",120,120,2014-12-10
"18.50KG CARTON","GRANNY SMITH,CL 1,*,70,*",1470,"8.00","148.00",183.75,220,2014-12-10
"18.50KG CARTON","TOPRED,CL 1,*,90,*",18080,"81.00","1498.50",223.21,240,2014-12-10
"18.50KG CARTON","FUJI,CL 1,*,80,*",19360,"86.00","1591.00",225.12,240,2014-12-10
"18.50KG CARTON","STARKING,CL 1,*,100,*",20920,"95.00","1757.50",220.21,230,2014-12-10
"18.50KG CARTON","STARKING,CL 1,*,135,*",19250,"96.00","1776.00",200.52,210,2014-12-10
"18.50KG CARTON","STARKING,CL 1,*,120,*",19600,"98.00","1813.00",200,200,2014-12-10
"18.50KG CARTON","TOPRED,CL 1,*,120,*",215,"1.00","18.50",215,215,2014-12-11
"18.50KG CARTON","GRANNY SMITH,CL 1,*,120,*",19270,"107.00","1979.50",180.09,190,2014-12-11
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,100,*",2320,"12.00","222.00",193.33,230,2014-12-11
"18.50KG CARTON","GRANNY SMITH,CL 1,*,110,*",22910,"123.00","2275.50",186.26,200,2014-12-11
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,135,*",25680,"143.00","2645.50",179.58,180,2014-12-11
"18.50KG CARTON","TOPRED,CL 1,*,70,*",1780,"16.00","296.00",111.25,240,2014-12-11
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,70,*",3740,"17.00","314.50",220,220,2014-12-11
"18.50KG CARTON","GRANNY SMITH,CL 1,*,90,*",30030,"172.00","3182.00",174.59,220,2014-12-11
"18.50KG CARTON","GRANNY SMITH,CL 1,*,100,*",27490,"173.00","3200.50",158.9,220,2014-12-11
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,90,*",33880,"177.00","3274.50",191.41,240,2014-12-11
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,110,*",37070,"191.00","3533.50",194.08,210,2014-12-11
"18.50KG CARTON","CRIPPS PINK,CL 1,*,110,*",47575,"197.00","3644.50",241.5,245,2014-12-11
"18.50KG CARTON","STARKING,CL 1,*,70,*",480,"2.00","37.00",240,240,2014-12-11
"18.50KG CARTON","TOPRED,CL 1,*,60,*",440,"2.00","37.00",220,220,2014-12-11
"18.50KG CARTON","STARKING,CL 1,*,110,*",4620,"21.00","388.50",220,220,2014-12-11
"18.50KG CARTON","TOPRED,CL 1,*,100,*",39710,"223.00","4125.50",178.07,230,2014-12-11
"18.50KG CARTON","GRANNY SMITH,CL 1,*,80,*",1790,"24.00","444.00",74.58,180,2014-12-11
"18.50KG CARTON","GRANNY SMITH,CL 1,*,135,*",5040,"28.00","518.00",180,180,2014-12-11
"18.50KG CARTON","STARKING,CL 1,*,80,*",6670,"31.00","573.50",215.16,230,2014-12-11
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,80,*",6860,"32.00","592.00",214.38,240,2014-12-11
"18.50KG CARTON","TOPRED,CL 1,*,80,*",7460,"32.00","592.00",233.13,250,2014-12-11
"18.50KG CARTON","CRIPPS PINK,CL 1,*,120,*",77900,"326.00","6031.00",238.96,240,2014-12-11
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,216,*",480,"4.00","74.00",120,120,2014-12-11
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,120,*",75960,"439.00","8121.50",173.03,190,2014-12-11
