"18.50KG CARTON","FUJI,CL 1,*,80,*",1300,"6.00","111.00",216.67,220,2015-03-11
"18.50KG CARTON","FUJI,CL 1,*,90,*",5200,"26.00","481.00",200,200,2015-03-11
"18.50KG CARTON","GALA,CL 1,*,100,*",8200,"41.00","758.50",200,200,2015-03-11
"18.50KG CARTON","GALA,CL 1,*,120,*",13870,"84.00","1554.00",165.12,190,2015-03-11
"18.50KG CARTON","GALA,CL 1,*,135,*",11800,"64.00","1184.00",184.38,185,2015-03-11
"18.50KG CARTON","GALA,CL 1,*,165,*",260,"2.00","37.00",130,130,2015-03-11
"18.50KG CARTON","GALA,CL 1,*,80,*",880,"4.00","74.00",220,220,2015-03-11
"18.50KG CARTON","GALA,CL 1,*,90,*",8440,"39.00","721.50",216.41,220,2015-03-11
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,100,*",16235,"104.00","1924.00",156.11,180,2015-03-11
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,110,*",20150,"142.00","2627.00",141.9,170,2015-03-11
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,120,*",19420,"168.00","3108.00",115.6,160,2015-03-11
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,135,*",2665,"18.00","333.00",148.06,150,2015-03-11
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,198,*",60,"2.00","37.00",30,30,2015-03-11
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,70,*",1220,"11.00","203.50",110.91,160,2015-03-11
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,80,*",2270,"14.00","259.00",162.14,230,2015-03-11
"18.50KG CARTON","GOLDEN DELICIOUS,CL 1,*,90,*",2540,"15.00","277.50",169.33,180,2015-03-11
"18.50KG CARTON","GRANNY SMITH,CL 1,*,110,*",780,"5.00","92.50",156,160,2015-03-11
"18.50KG CARTON","GRANNY SMITH,CL 1,*,120,*",8515,"55.00","1017.50",154.82,160,2015-03-11
"18.50KG CARTON","GRANNY SMITH,CL 1,*,70,*",6360,"41.00","758.50",155.12,180,2015-03-11
"18.50KG CARTON","GRANNY SMITH,CL 1,*,80,*",2710,"20.00","370.00",135.5,170,2015-03-11
"18.50KG CARTON","GRANNY SMITH,CL 1,*,90,*",9670,"72.00","1332.00",134.31,170,2015-03-11
"18.50KG CARTON","PANORAMA GOLDEN,CL 1,*,100,*",5600,"56.00","1036.00",100,100,2015-03-11
"18.50KG CARTON","PANORAMA GOLDEN,CL 1,*,110,*",6860,"49.00","906.50",140,140,2015-03-11
"18.50KG CARTON","PANORAMA GOLDEN,CL 1,*,120,*",17590,"172.00","3182.00",102.27,130,2015-03-11
"18.50KG CARTON","PANORAMA GOLDEN,CL 1,*,135,*",6370,"49.00","906.50",130,130,2015-03-11
"18.50KG CARTON","PANORAMA GOLDEN,CL 1,*,198,*",4660,"69.00","1276.50",67.54,100,2015-03-11
"18.50KG CARTON","PANORAMA GOLDEN,CL 1,*,70,*",140,"1.00","18.50",140,140,2015-03-11
"18.50KG CARTON","PANORAMA GOLDEN,CL 1,*,80,*",1430,"11.00","203.50",130,190,2015-03-11
"18.50KG CARTON","PANORAMA GOLDEN,CL 1,*,90,*",280,"2.00","37.00",140,140,2015-03-11
"18.50KG CARTON","ROYAL GALA,CL 1,*,100,*",780,"8.00","148.00",97.5,180,2015-03-11
"18.50KG CARTON","ROYAL GALA,CL 1,*,110,*",9030,"52.00","962.00",173.65,180,2015-03-11
"18.50KG CARTON","ROYAL GALA,CL 1,*,120,*",2600,"17.00","314.50",152.94,160,2015-03-11
"18.50KG CARTON","ROYAL GALA,CL 1,*,135,*",8960,"56.00","1036.00",160,160,2015-03-11
"18.50KG CARTON","ROYAL GALA,CL 1,*,150,*",240,"2.00","37.00",120,120,2015-03-11
"18.50KG CARTON","ROYAL GALA,CL 1,*,165,*",14560,"112.00","2072.00",130,130,2015-03-11
"18.50KG CARTON","ROYAL GALA,CL 1,*,80,*",1960,"28.00","518.00",70,70,2015-03-11
"18.50KG CARTON","STARKING,CL 1,*,100,*",9800,"49.00","906.50",200,200,2015-03-11
"18.50KG CARTON","STARKING,CL 1,*,110,*",9450,"45.00","832.50",210,210,2015-03-11
"18.50KG CARTON","STARKING,CL 1,*,80,*",10240,"51.00","943.50",200.78,220,2015-03-11
"18.50KG CARTON","STARKING,CL 1,*,90,*",8360,"41.00","758.50",203.9,210,2015-03-11
"18.50KG CARTON","SUNDOWNER,CL 1,*,180,*",80,"1.00","18.50",80,80,2015-03-11
"18.50KG CARTON","TOPRED,CL 1,*,100,*",36690,"160.00","2960.00",229.31,250,2015-03-11
"18.50KG CARTON","TOPRED,CL 1,*,110,*",68480,"342.00","6327.00",200.23,230,2015-03-11
"18.50KG CARTON","TOPRED,CL 1,*,120,*",26820,"146.00","2701.00",183.7,220,2015-03-11
"18.50KG CARTON","TOPRED,CL 1,*,135,*",8500,"44.00","814.00",193.18,200,2015-03-11
"18.50KG CARTON","TOPRED,CL 1,*,60,*",1200,"5.00","92.50",240,240,2015-03-11
"18.50KG CARTON","TOPRED,CL 1,*,70,*",2090,"9.00","166.50",232.22,250,2015-03-11
"18.50KG CARTON","TOPRED,CL 1,*,80,*",6090,"24.00","444.00",253.75,260,2015-03-11
"18.50KG CARTON","TOPRED,CL 1,*,90,*",24490,"103.00","1905.50",237.77,260,2015-03-11
"8 X 1.5KG ECONO PACK CARTON","GALA,CL 1,*,G6,*",1760,"20.00","240.00",88,88,2015-03-11
"8 X 1.5KG ECONO PACK CARTON","GALA,CL 1,*,G7,*",3216,"40.00","480.00",80.4,88,2015-03-11
"8 X 1.5KG ECONO PACK CARTON","GOLDEN DELICIOUS,CL 1,*,G6,*",32470,"407.00","4884.00",79.78,112,2015-03-11
